objectId,createdAt,updatedAt,ACL,ProgrammingLanguage,Source
do4ODwiJv1,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,PCASTL,http://en.wikipedia.org/wiki/PCASTL
mC6826NL2j,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,PCF,http://en.wikipedia.org/wiki/Programming_language_for_Computable_Functions
fxOntnOb0Y,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,PDL,http://en.wikipedia.org/wiki/Perl_Data_Language
aq8921Nrhy,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,PIKT,http://en.wikipedia.org/wiki/PIKT
BrJxDiHcTn,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,PL/I,http://en.wikipedia.org/wiki/PL/I
R76IlmQhkv,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,PL/P,http://en.wikipedia.org/wiki/PL/P
vFW3mCscQt,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,PL360,http://en.wikipedia.org/wiki/PL360
FUz37J6abm,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Perl,http://en.wikipedia.org/wiki/Perl
zkPHrPzg4A,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Pipelines,http://en.wikipedia.org/wiki/Hartmann_pipeline
nY8KCIExUb,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,PL/B,http://en.wikipedia.org/wiki/Programming_Language_for_Business
vFag6E4KdD,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,PHP,http://en.wikipedia.org/wiki/PHP
TO6pgwLkQ8,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Plankalk�_l,http://en.wikipedia.org/wiki/Plankalk%C3%BCl
Ql4rDBW7l6,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,PL/0,http://en.wikipedia.org/wiki/PL/0
2lw4W1ULvU,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,PL-11,http://en.wikipedia.org/wiki/PL-11
fpkEOc1S6X,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Pizza,http://en.wikipedia.org/wiki/Pizza_(programming_language)
SbU7ZOAXVI,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Pico,http://en.wikipedia.org/wiki/Pico_(programming_language)
ZDoEnyRFSo,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,PLEX,http://en.wikipedia.org/wiki/PLEX_(programming_language)
0qbxwAQWo5,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Picolisp,http://en.wikipedia.org/wiki/Picolisp
vMzxsOhf7I,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,PL/M,http://en.wikipedia.org/wiki/PL/M
XAvmIiecJE,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,PostScript,http://en.wikipedia.org/wiki/PostScript
nqTA2SGBbW,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,PLEXIL,http://en.wikipedia.org/wiki/PLEXIL
WWYywSgzK3,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,POP-11,http://en.wikipedia.org/wiki/POP-11
vT5eZUN3Sp,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Prolog,http://en.wikipedia.org/wiki/Prolog
ATx7oH5k0H,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,PowerBuilder,http://en.wikipedia.org/wiki/PowerBuilder
fzHrHiaBU0,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,PPL,http://en.wikipedia.org/wiki/Polymorphic_Programming_Language
uAaPNr1ljg,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,PortablE,http://en.wikipedia.org/wiki/Amiga_E#PortablE
r2At6xKBa8,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Plus,http://en.wikipedia.org/wiki/Plus_(programming_language)
4oN53Y4O29,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Prograph,http://en.wikipedia.org/wiki/Prograph
Osf5YNFGqO,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Processing,http://en.wikipedia.org/wiki/Processing_(programming_language)
KOEKgnOquF,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Powerhouse,http://en.wikipedia.org/wiki/Powerhouse_(programming_language)
hRGRCsULLm,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Processing.js,http://en.wikipedia.org/wiki/Processing.js
cjkLToo2qm,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,PowerShell,http://en.wikipedia.org/wiki/PowerShell
CBBYHXk0OT,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,PROIV,http://en.wikipedia.org/wiki/PROIV
kdaMtJy8Ed,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,PROMAL,http://en.wikipedia.org/wiki/PROMAL
TRsMMR0ZjA,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Promela,http://en.wikipedia.org/wiki/Promela
jjGJ1uWKHT,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Red,http://en.wikipedia.org/wiki/Red_(programming_language)
RVXDvBds2v,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Qalb,http://en.wikipedia.org/wiki/Qalb_(programming_language)
aHc5iZGzEo,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Rapira,http://en.wikipedia.org/wiki/Rapira
uJF6UBUB9A,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,R,http://en.wikipedia.org/wiki/R_(programming_language)
YBAJk2HTX1,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Pure,http://en.wikipedia.org/wiki/Pure_(programming_language)
6yY5EX9Q4N,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Q (equational programming language),http://en.wikipedia.org/wiki/Q_(equational_programming_language)
KBTblnDkHT,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Racket,http://en.wikipedia.org/wiki/Racket_(programming_language)
WMZJHlmMKU,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Python,http://en.wikipedia.org/wiki/Python_(programming_language)
PZrKD7wRNC,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,PROSE modeling language,http://en.wikipedia.org/wiki/PROSE_modeling_language
vnbq42dMZ9,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Pro*C,http://en.wikipedia.org/wiki/Pro*C
k5qc3dkd2O,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,R++,http://en.wikipedia.org/wiki/R%2B%2B
eCvBzS5ynA,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,QtScript,http://en.wikipedia.org/wiki/QtScript
hM4YqHLBUw,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,PROTEL,http://en.wikipedia.org/wiki/Protel
vFMpLLEtcA,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,RPL,http://en.wikipedia.org/wiki/RPL_(programming_language)
NDtIciqtJJ,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Q (programming language from Kx Systems),http://en.wikipedia.org/wiki/Q_(programming_language_from_Kx_Systems)
qyZvzcJoPQ,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,RAPID,http://en.wikipedia.org/wiki/RAPID
aj80JTDDIZ,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,RSL,http://en.wikipedia.org/wiki/Robot_Battle#Robot_scripting_language
4QJvIFMhwr,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Redcode,http://en.wikipedia.org/wiki/Core_War
arVfIrbKFl,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,REBOL,http://en.wikipedia.org/wiki/REBOL
cfatrnkx9m,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Revolution,http://en.wikipedia.org/wiki/Revolution_(programming_language)
gDXTeQkOqZ,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Qi,http://en.wikipedia.org/wiki/Qi_(programming_language)
B2J63ro2cQ,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,rc,http://en.wikipedia.org/wiki/Rc
0Bvq58Zl0b,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,QPL,http://en.wikipedia.org/wiki/Quantum_programming
c3q9lGSWl3,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,ROOP,http://en.wikipedia.org/wiki/ROOP_(programming_language)
k5LXEnyu4K,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Ratfor,http://en.wikipedia.org/wiki/Ratfor
bcVYsYG2OA,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,RTL/2,http://en.wikipedia.org/wiki/RTL/2
B5gp6WNFJw,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,ProvideX,http://en.wikipedia.org/wiki/ProvideX
QiTuI18OkE,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,RobotC,http://en.wikipedia.org/wiki/RobotC
JqQi2lBWDG,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,REXX,http://en.wikipedia.org/wiki/REXX
TU5cpFuCqC,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,REFAL,http://en.wikipedia.org/wiki/REFAL
CkMXrtGkhe,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,rex,http://en.wikipedia.org/wiki/Rex_(language)
COH16gx2Qf,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,QuakeC,http://en.wikipedia.org/wiki/QuakeC
AXh0KC9sgF,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Ratfiv,http://en.wikipedia.org/wiki/Ratfiv
oa1fqjqd5f,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,RPG,http://en.wikipedia.org/wiki/IBM_RPG
RfYIfsKl8F,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Rlab,http://en.wikipedia.org/wiki/Rlab
GpYF5BaekW,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Reia,http://en.wikipedia.org/wiki/Reia_(programming_language)
vYTXDwZTAd,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,S2,http://en.wikipedia.org/wiki/S2_(programming_language)
7HnwwhSiSR,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,S,http://en.wikipedia.org/wiki/S_(programming_language)
Zu2IRjbYrj,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Ruby,http://en.wikipedia.org/wiki/Ruby_(programming_language)
XQR26q3NGD,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,RuneScript,http://en.wikipedia.org/wiki/RuneScape#History_and_development
YyGQrUjdCf,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Rust,http://en.wikipedia.org/wiki/Rust_(programming_language)
QqiCRu3giI,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,SAM76,http://en.wikipedia.org/wiki/SAM76
5qlBWu0coV,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Shift Script,http://en.wikipedia.org/wiki/Shift_Script
ofsAx00UfH,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Sed,http://en.wikipedia.org/wiki/Sed
PKcLXGBw0k,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,S-Lang,http://en.wikipedia.org/wiki/S-Lang_(programming_language)
9kyrTUEsRY,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Scala,http://en.wikipedia.org/wiki/Scala_(programming_language)
EaFZPVpWkG,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Script.NET,http://en.wikipedia.org/wiki/Script.NET
RC1OnjCgv4,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,S-PLUS,http://en.wikipedia.org/wiki/S-PLUS
snRtRLerUN,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,SASL,http://en.wikipedia.org/wiki/SASL_(programming_language)
jCZyv4dvAa,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Sather,http://en.wikipedia.org/wiki/Sather
C897QWknKq,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,SabreTalk,http://en.wikipedia.org/wiki/SabreTalk
9gAEmSToxw,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,SA-C,http://en.wikipedia.org/wiki/SA-C_(programming_language)
UkxcYn5OZH,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Scheme,http://en.wikipedia.org/wiki/Scheme_(programming_language)
nIHG68SpW8,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,S3,http://en.wikipedia.org/wiki/S3_(programming_language)
K357xEcH1w,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Sawzall,http://en.wikipedia.org/wiki/Sawzall_(programming_language)
tVfPOZQSwr,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,SAIL,http://en.wikipedia.org/wiki/SAIL_(programming_language)
5vVb2qMo72,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,SETL,http://en.wikipedia.org/wiki/SETL
3HuJxrnHDQ,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Seed7,http://en.wikipedia.org/wiki/Seed7
Rmha8rffm7,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,SALSA,http://en.wikipedia.org/wiki/SALSA_(programming_language)
CxWbi64GHC,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,SAS,http://en.wikipedia.org/wiki/SAS_System
dJ6RoVZkOl,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,SequenceL,http://en.wikipedia.org/wiki/SequenceL
IRheDiQ5gH,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Scilab,http://en.wikipedia.org/wiki/Scilab
WOcA5sAvBI,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,SBL,http://en.wikipedia.org/wiki/Superbase_database
STYMZs9WkE,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Self,http://en.wikipedia.org/wiki/Self_(programming_language)
pDAh6zVv06,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,SenseTalk,http://en.wikipedia.org/wiki/SenseTalk
DU0eyweddR,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Scratch,http://en.wikipedia.org/wiki/Scratch_(programming_language)
lgk55yc5tP,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,SML,http://en.wikipedia.org/wiki/Standard_ML
0rhG5rcibu,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,SOL,http://en.wikipedia.org/wiki/Secure_Operations_Language
A7dYseNkf5,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,SISAL,http://en.wikipedia.org/wiki/SISAL
b7hF02yFwy,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Shakespeare,http://en.wikipedia.org/wiki/Shakespeare
TnVfYaCYHB,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Simula,http://en.wikipedia.org/wiki/Simula
uULHa6DZtW,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,SiMPLE,http://en.wikipedia.org/wiki/SiMPLE
j0ZwyFLa1r,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,SIGNAL,http://en.wikipedia.org/wiki/SIGNAL_(programming_language)
NEFSG4B0UA,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,SMALL,http://en.wikipedia.org/wiki/SMALL
maeIXMDx0F,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,SLIP,http://en.wikipedia.org/wiki/SLIP_(programming_language)
LiZSrdAeHF,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,SIMPOL,http://en.wikipedia.org/wiki/Superbase_database#History
HFwsvzv2ac,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Small Basic,http://en.wikipedia.org/wiki/SmallBASIC
MuTA5f8uIE,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,SIMSCRIPT,http://en.wikipedia.org/wiki/SIMSCRIPT
VELwRyjL09,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Smalltalk,http://en.wikipedia.org/wiki/Smalltalk
lNCKThGJ4c,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Simulink,http://en.wikipedia.org/wiki/Simulink
81KHLSUXLn,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,SNOBOL,http://en.wikipedia.org/wiki/SNOBOL
Y908e4yKAp,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,SPITBOL,http://en.wikipedia.org/wiki/SPITBOL_compiler
nZNLQIOUgV,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Snap!,http://en.wikipedia.org/wiki/Snap!_(programming_language)
M1IJRe8Dl4,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Snowball,http://en.wikipedia.org/wiki/Snowball_programming_language
iW4dz6PWcB,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,SPARK,http://en.wikipedia.org/wiki/SPARK_(programming_language)
EKUlkH99HB,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,SystemVerilog,http://en.wikipedia.org/wiki/SystemVerilog
khiRyfar4L,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Tea,http://en.wikipedia.org/wiki/Tea_(programming_language)
